episode,mean_reward,max_reward,min_reward,std_reward,mean_episode_length,collision_rate,success_rate,mean_travel_time_s,total_collisions,total_successes,steps_per_sec,episodes_per_sec,elapsed_sec,mean_train_loss,success_rate/left,collision_rate/left,success_rate/straight,collision_rate/straight,success_rate/right,collision_rate/right,success_rate/scenario_a,success_rate/scenario_b,success_rate/scenario_c,success_rate/scenario_d,success_rate/scenario_e,success_rate/scenario_f,success_rate/scenario_g,success_rate/scenario_h,success_rate/scenario_i
2660,-2.072002410888672,32.599998474121094,-534.7999877929688,108.6231918334961,200.47999572753906,0.03999999910593033,0.9900000095367432,20.016000747680664,133.0,2636.0,88.0991439819336,0.4301716089248657,16398.78515625,2.5814104080200195,0.9900000095367432,0.09000000357627869,0.9900000095367432,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2670,-1.6205023527145386,32.599998474121094,-534.7999877929688,108.69251251220703,197.47000122070312,0.03999999910593033,0.9900000095367432,19.711000442504883,133.0,2646.0,0.0,0.40030637383461,16423.765625,2.5814104080200195,0.9900000095367432,0.09000000357627869,0.9900000095367432,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2680,-1.472002387046814,32.599998474121094,-534.7999877929688,108.71919250488281,196.47999572753906,0.03999999910593033,0.9900000095367432,19.729000091552734,133.0,2656.0,75.59676361083984,0.36912479996681213,16450.857421875,2.583045482635498,0.9900000095367432,0.09000000357627869,0.9900000095367432,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2690,4.29199743270874,32.599998474121094,-534.7999877929688,94.67064666748047,194.72000122070312,0.029999999329447746,0.9900000095367432,19.50200080871582,133.0,2666.0,75.45216369628906,0.36841875314712524,16478.0,2.585840940475464,0.9900000095367432,0.09000000357627869,0.9900000095367432,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2700,9.737997055053711,33.19999694824219,-534.7999877929688,77.6711196899414,195.0800018310547,0.019999999552965164,0.9900000095367432,19.424999237060547,133.0,2676.0,82.89690399169922,0.40477001667022705,16502.705078125,2.5856823921203613,0.9900000095367432,0.09000000357627869,0.9900000095367432,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2710,10.025997161865234,33.19999694824219,-534.7999877929688,77.71068572998047,193.16000366210938,0.019999999552965164,0.9900000095367432,19.354999542236328,133.0,2686.0,76.09910583496094,0.3715776801109314,16529.6171875,2.5701234340667725,0.9900000095367432,0.09000000357627869,1.0,0.019999999552965164,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2720,15.878497123718262,33.19999694824219,-534.7999877929688,55.62593460083008,190.80999755859375,0.009999999776482582,1.0,19.08099937438965,133.0,2696.0,77.3167495727539,0.3775232136249542,16556.10546875,2.5744807720184326,0.9900000095367432,0.09000000357627869,1.0,0.019999999552965164,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2730,15.989497184753418,33.19999694824219,-534.7999877929688,55.619503021240234,190.07000732421875,0.009999999776482582,1.0,19.006999969482422,133.0,2706.0,76.46988677978516,0.3733881115913391,16582.88671875,2.579005479812622,0.9900000095367432,0.09000000357627869,1.0,0.009999999776482582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2740,21.979997634887695,33.19999694824219,5.4499969482421875,5.30151891708374,186.8000030517578,0.0,1.0,18.68000030517578,133.0,2716.0,85.96774291992188,0.4197643995285034,16606.7109375,2.5849359035491943,0.9900000095367432,0.07999999821186066,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2750,22.119497299194336,33.19999694824219,5.4499969482421875,5.230190753936768,185.8699951171875,0.0,1.0,18.586999893188477,133.0,2726.0,67.07500457763672,0.3275146782398224,16637.244140625,2.58801007270813,0.9900000095367432,0.07999999821186066,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2760,22.039997100830078,33.19999694824219,5.4499969482421875,5.06809139251709,186.39999389648438,0.0,1.0,18.639999389648438,133.0,2736.0,66.54955291748047,0.3249489665031433,16668.017578125,2.5963144302368164,0.9900000095367432,0.07999999821186066,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2770,21.703996658325195,33.19999694824219,5.4499969482421875,5.0612287521362305,188.63999938964844,0.0,1.0,18.86400032043457,133.0,2746.0,62.11739730834961,0.30330759286880493,16700.98828125,2.581197738647461,0.9900000095367432,0.05999999865889549,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2780,21.849496841430664,33.19999694824219,5.4499969482421875,4.833634853363037,187.6699981689453,0.0,1.0,18.767000198364258,133.0,2756.0,66.68082427978516,0.32558995485305786,16731.701171875,2.567988395690918,0.9900000095367432,0.05999999865889549,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2790,21.89449691772461,33.19999694824219,5.4499969482421875,4.606619834899902,187.3699951171875,0.0,1.0,18.73699951171875,133.0,2766.0,61.163246154785156,0.2986486852169037,16765.185546875,2.57240891456604,0.9900000095367432,0.05000000074505806,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2800,22.108997344970703,32.29999923706055,9.799997329711914,3.989877223968506,185.94000244140625,0.0,1.0,18.5939998626709,133.0,2776.0,0.0,0.3462342619895935,16794.06640625,2.57240891456604,0.9900000095367432,0.05000000074505806,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2810,22.12999725341797,32.29999923706055,9.799997329711914,4.074647426605225,185.8000030517578,0.0,1.0,18.579999923706055,133.0,2786.0,75.34721374511719,0.3679063320159912,16821.248046875,2.562192916870117,0.9900000095367432,0.05000000074505806,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2820,22.126996994018555,32.749996185302734,9.799997329711914,4.162135601043701,182.3000030517578,0.0,1.0,18.229999542236328,133.0,2796.0,16334.78125,68.00311279296875,41.46870422363281,2.5710973739624023,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2830,22.084997177124023,33.19999694824219,9.799997329711914,4.193861961364746,184.5,0.0,1.0,18.450000762939453,133.0,2806.0,70.7247314453125,0.34533557295799255,70.42605590820312,2.5190322399139404,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2840,21.979997634887695,33.19999694824219,9.799997329711914,4.276605129241943,185.6999969482422,0.0,1.0,18.56999969482422,133.0,2816.0,83.98713684082031,0.41009342670440674,94.81075286865234,2.511119842529297,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2850,22.13899803161621,33.19999694824219,9.799997329711914,4.296583652496338,183.5749969482422,0.0,1.0,18.357500076293945,133.0,2826.0,67.84131622314453,0.3312564492225647,124.99885559082031,2.511486530303955,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2860,22.167497634887695,33.19999694824219,9.799997329711914,4.27983283996582,182.97999572753906,0.0,1.0,18.29800033569336,133.0,2836.0,64.7624282836914,0.31622281670570374,156.62213134765625,2.509721279144287,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2870,22.345996856689453,33.19999694824219,10.99999713897705,4.17283296585083,183.3000030517578,0.0,1.0,18.329999923706055,133.0,2846.0,62.99515914916992,0.30759355425834656,189.13258361816406,2.519709348678589,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2880,22.23649787902832,33.19999694824219,12.199996948242188,4.077578067779541,184.95713806152344,0.0,1.0,18.49571418762207,133.0,2856.0,61.75825881958008,0.30155399441719055,222.2941436767578,2.482367515563965,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2890,22.395498275756836,33.19999694824219,12.199996948242188,4.148819923400879,185.2375030517578,0.0,1.0,18.52375030517578,133.0,2866.0,63.05674743652344,0.3078942596912384,254.77284240722656,2.4876980781555176,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2900,22.222997665405273,33.19999694824219,12.199996948242188,4.002352237701416,186.10000610351562,0.0,1.0,18.610000610351562,133.0,2876.0,60.837989807128906,0.297060489654541,288.43603515625,2.490433931350708,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2910,22.092496871948242,33.19999694824219,12.199996948242188,3.949723958969116,186.0500030517578,0.0,1.0,18.604999542236328,133.0,2886.0,62.251686096191406,0.303963303565979,321.33477783203125,2.4938557147979736,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2920,22.035497665405273,33.19999694824219,12.199996948242188,3.784893035888672,186.42999267578125,0.0,1.0,18.64299964904785,133.0,2896.0,0.0,0.3266160786151886,351.9517517089844,2.4938557147979736,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2930,22.005496978759766,31.549997329711914,12.199996948242188,3.5618388652801514,186.6300048828125,0.0,1.0,18.663000106811523,133.0,2906.0,64.11157989501953,0.31304484605789185,383.8960876464844,2.4964873790740967,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2940,22.012996673583984,31.549997329711914,12.199996948242188,3.549342393875122,186.5800018310547,0.0,1.0,18.658000946044922,133.0,2916.0,65.31242370605469,0.31890833377838135,415.2530517578125,2.4784536361694336,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2950,21.808998107910156,31.549997329711914,12.199996948242188,3.5759711265563965,187.94000244140625,0.0,1.0,18.79400062561035,133.0,2926.0,67.93645477294922,0.3317209780216217,445.3988952636719,2.4834136962890625,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2960,21.76399803161621,31.549997329711914,12.199996948242188,3.5967562198638916,188.24000549316406,0.0,1.0,18.823999404907227,133.0,2936.0,64.72933197021484,0.31606119871139526,477.0383605957031,2.4688994884490967,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2970,21.703996658325195,31.549997329711914,12.199996948242188,3.6698548793792725,188.63999938964844,0.0,1.0,18.86400032043457,133.0,2946.0,63.79981231689453,0.311522513628006,509.1387634277344,2.4728877544403076,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2980,21.961997985839844,31.549997329711914,12.199996948242188,3.579169988632202,186.9199981689453,0.0,1.0,18.691999435424805,133.0,2956.0,66.38826751708984,0.32416146993637085,539.9876098632812,2.4763736724853516,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2990,22.152498245239258,31.549997329711914,13.24999713897705,3.447871685028076,185.64999389648438,0.0,1.0,18.565000534057617,133.0,2966.0,67.58440399169922,0.33000198006629944,570.2904663085938,2.492666721343994,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3000,22.32649803161621,31.549997329711914,13.24999713897705,3.582488536834717,184.49000549316406,0.0,1.0,18.448999404907227,133.0,2976.0,64.65654754638672,0.315705806016922,601.9655151367188,2.4934704303741455,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3010,22.485496520996094,31.39999771118164,13.24999713897705,3.4521031379699707,183.42999267578125,0.0,1.0,18.343000411987305,133.0,2986.0,66.88817596435547,0.32660242915153503,632.5838012695312,2.5069141387939453,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3020,22.624998092651367,31.39999771118164,13.24999713897705,3.4388625621795654,182.5,0.0,1.0,18.25,133.0,2996.0,0.0,0.34524625539779663,661.5486450195312,2.5069141387939453,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3030,22.84099769592285,31.39999771118164,13.24999713897705,3.3518755435943604,181.05999755859375,0.0,1.0,18.106000900268555,133.0,3006.0,72.31275939941406,0.3530896306037903,689.8700561523438,2.5189671516418457,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3040,23.044998168945312,31.699996948242188,13.24999713897705,3.3441927433013916,179.6999969482422,0.0,1.0,17.969999313354492,133.0,3016.0,65.18307495117188,0.3182767331600189,721.2892456054688,2.5188753604888916,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3050,23.374998092651367,31.699996948242188,13.24999713897705,3.375666618347168,177.5,0.0,1.0,17.75,133.0,3026.0,67.43245697021484,0.3292600214481354,751.660400390625,2.526745557785034,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3060,23.335996627807617,31.699996948242188,13.549997329711914,3.388547658920288,177.75999450683594,0.0,1.0,17.775999069213867,133.0,3036.0,64.10858154296875,0.3130302131175995,783.606201171875,2.5359151363372803,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3070,23.553497314453125,31.699996948242188,13.549997329711914,3.1931118965148926,176.30999755859375,0.0,1.0,17.631000518798828,133.0,3046.0,66.08928680419922,0.3227015733718872,814.5946044921875,2.5445165634155273,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3080,23.518997192382812,31.699996948242188,13.549997329711914,3.1858971118927,176.5399932861328,0.0,1.0,17.65399932861328,133.0,3056.0,20361.455078125,86.51599884033203,35.60034942626953,2.5431559085845947,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3090,23.47699737548828,31.699996948242188,13.549997329711914,3.197596311569214,176.82000732421875,0.0,1.0,17.68199920654297,133.0,3066.0,102.15634155273438,0.4988102614879608,55.64806365966797,2.5052852630615234,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3100,23.419998168945312,31.699996948242188,14.74999713897705,3.1259799003601074,177.1999969482422,0.0,1.0,17.719999313354492,133.0,3076.0,88.27555847167969,0.43103301525115967,78.84814453125,2.505397319793701,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3110,23.094497680664062,31.699996948242188,13.399996757507324,3.3268673419952393,179.3699951171875,0.0,1.0,17.937000274658203,133.0,3086.0,88.55626678466797,0.43240365386009216,101.97468566894531,2.5797274112701416,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3120,22.857498168945312,31.699996948242188,13.399996757507324,3.4647321701049805,180.9499969482422,0.0,1.0,18.094999313354492,133.0,3096.0,102.29682159423828,0.499496191740036,121.99485778808594,2.506220817565918,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3130,22.483997344970703,31.699996948242188,11.74999713897705,3.70723557472229,183.44000244140625,0.0,1.0,18.3439998626709,133.0,3106.0,87.82874298095703,0.42885127663612366,145.31297302246094,2.461848258972168,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3140,22.242496490478516,30.199996948242188,11.74999713897705,3.7218973636627197,185.0500030517578,0.0,1.0,18.5049991607666,133.0,3116.0,104.55094909667969,0.5105026960372925,164.90150451660156,2.469775438308716,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3150,21.807497024536133,29.89999771118164,11.74999713897705,3.6613752841949463,187.9499969482422,0.0,1.0,18.795000076293945,133.0,3126.0,86.48560333251953,0.4222930073738098,188.58175659179688,2.4440157413482666,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3160,21.760997772216797,29.89999771118164,11.74999713897705,3.603849411010742,188.25999450683594,0.0,1.0,18.826000213623047,133.0,3136.0,89.4909439086914,0.43696749210357666,211.4667510986328,2.4527535438537598,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3170,21.271997451782227,29.89999771118164,9.49999713897705,3.8093197345733643,191.52000427246094,0.0,1.0,19.152000427246094,133.0,3146.0,98.55663299560547,0.4812335669994354,232.24668884277344,2.4346084594726562,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3180,20.782997131347656,29.89999771118164,9.49999713897705,3.9667887687683105,194.77999877929688,0.0,1.0,19.47800064086914,133.0,3156.0,86.43584442138672,0.42205002903938293,255.94056701660156,2.419158935546875,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3190,20.22499656677246,29.89999771118164,9.49999713897705,4.018852710723877,198.5,0.0,1.0,19.850000381469727,133.0,3166.0,84.55886840820312,0.4128850996494293,280.1603698730469,2.3863606452941895,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3200,19.678997039794922,29.299997329711914,4.999996662139893,4.329522132873535,202.13999938964844,0.0,1.0,20.214000701904297,133.0,3176.0,96.27081298828125,0.47007232904434204,301.4337158203125,2.3788230419158936,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3210,13.901496887207031,29.299997329711914,-531.2000122070312,54.95704650878906,203.99000549316406,0.009999999776482582,0.9900000095367432,20.4060001373291,134.0,3185.0,83.63583374023438,0.40837809443473816,325.92083740234375,2.3548412322998047,1.0,0.0,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3220,13.403497695922852,29.299997329711914,-531.2000122070312,54.91459274291992,207.30999755859375,0.009999999776482582,0.9900000095367432,20.72100067138672,134.0,3195.0,81.77947998046875,0.39931386709213257,350.9637756347656,2.47695255279541,1.0,0.0,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3230,13.089997291564941,29.299997329711914,-531.2000122070312,54.8861083984375,209.39999389648438,0.009999999776482582,0.9900000095367432,20.93899917602539,134.0,3205.0,95.56649780273438,0.46663329005241394,372.3938903808594,2.4501142501831055,1.0,0.0,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3240,1.620497465133667,29.299997329711914,-531.2000122070312,93.63816833496094,212.52999877929688,0.029999999329447746,0.9700000286102295,21.18000030517578,136.0,3213.0,82.94673156738281,0.4050133526325226,397.0844421386719,2.4263181686401367,1.0,0.0,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3250,0.9709973931312561,29.299997329711914,-531.2000122070312,93.53204345703125,216.86000061035156,0.029999999329447746,0.9700000286102295,21.667999267578125,136.0,3223.0,156.12864685058594,0.3811734616756439,423.3192138671875,2.569610118865967,1.0,0.0,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3260,-0.19750262796878815,29.299997329711914,-531.2000122070312,93.34105682373047,224.64999389648438,0.029999999329447746,0.9700000286102295,22.465999603271484,136.0,3233.0,87.74066162109375,0.4284211993217468,446.6607360839844,2.526254415512085,1.0,0.0,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3270,-6.422002792358398,28.099998474121094,-534.7999877929688,107.26769256591797,229.47999572753906,0.03999999910593033,0.9700000286102295,23.024999618530273,137.0,3243.0,78.55001831054688,0.38354501128196716,472.7333068847656,2.4926278591156006,1.0,0.009999999776482582,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3280,-18.23050308227539,28.099998474121094,-534.9500122070312,129.9850311279297,234.8699951171875,0.05999999865889549,0.9700000286102295,23.523000717163086,139.0,3253.0,75.77883911132812,0.37001386284828186,499.7593078613281,2.6287591457366943,1.0,0.029999999329447746,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3290,-19.213003158569336,28.099998474121094,-534.9500122070312,129.7555389404297,241.4199981689453,0.05999999865889549,0.9700000286102295,24.152999877929688,139.0,3263.0,149.98199462890625,0.36616697907447815,527.0692749023438,2.6285266876220703,1.0,0.029999999329447746,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3300,-19.82050323486328,27.349998474121094,-534.9500122070312,129.5962677001953,245.47000122070312,0.05999999865889549,0.9700000286102295,24.618000030517578,139.0,3273.0,88.90804290771484,0.434121310710907,550.1043090820312,2.5967609882354736,1.0,0.029999999329447746,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3310,-15.093002319335938,27.349998474121094,-534.9500122070312,118.8497543334961,250.6199951171875,0.05000000074505806,0.9800000190734863,25.094999313354492,139.0,3283.0,76.00065612792969,0.3710969388484955,577.0514526367188,2.557865858078003,1.0,0.029999999329447746,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3320,-21.04300308227539,27.349998474121094,-534.9500122070312,129.4492950439453,253.6199951171875,0.05999999865889549,0.9800000190734863,25.448999404907227,140.0,3293.0,150.8095703125,0.36818742752075195,604.2115478515625,2.5715572834014893,1.0,0.03999999910593033,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3330,-27.035001754760742,27.349998474121094,-534.9500122070312,138.9189910888672,256.8999938964844,0.07000000029802322,0.9800000190734863,25.722000122070312,141.0,3303.0,77.9648666381836,0.38068780303001404,630.4797973632812,2.6084020137786865,1.0,0.05000000074505806,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3340,-16.375503540039062,26.449996948242188,-534.9500122070312,118.93985748291016,259.1700134277344,0.05000000074505806,1.0,25.91699981689453,141.0,3313.0,90.37393951416016,0.44127899408340454,653.1411743164062,2.5823986530303955,1.0,0.05000000074505806,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3350,-21.877002716064453,26.449996948242188,-534.9500122070312,129.5742950439453,259.17999267578125,0.05999999865889549,1.0,25.917999267578125,142.0,3323.0,80.75234985351562,0.39429858326911926,678.502685546875,2.6186578273773193,1.0,0.05999999865889549,0.9700000286102295,0.029999999329447746,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3360,-26.858001708984375,26.449996948242188,-534.9500122070312,139.16934204101562,255.72000122070312,0.07000000029802322,1.0,25.57200050354004,143.0,3333.0,81.18326568603516,0.39640265703201294,703.7295532226562,2.594325065612793,1.0,0.05999999865889549,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3370,-26.807003021240234,26.449996948242188,-534.9500122070312,139.20094299316406,255.3800048828125,0.07000000029802322,1.0,25.538000106811523,144.0,3343.0,173.95689392089844,0.42469945549964905,727.275634765625,2.609959125518799,1.0,0.07000000029802322,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3380,-15.60000228881836,26.89999771118164,-534.7999877929688,118.99053955078125,254.0,0.05000000074505806,1.0,25.399999618530273,144.0,3353.0,78.83718872070312,0.3849472105503082,753.2532348632812,2.637394905090332,1.0,0.07000000029802322,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3390,-15.7680025100708,26.89999771118164,-534.7999877929688,118.97016906738281,255.1199951171875,0.05000000074505806,1.0,25.511999130249023,144.0,3363.0,74.29911041259766,0.3627886474132538,780.8175048828125,2.615159273147583,1.0,0.07000000029802322,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3400,-15.904502868652344,26.89999771118164,-534.7999877929688,118.95960998535156,256.0299987792969,0.05000000074505806,1.0,25.60300064086914,144.0,3373.0,143.8147430419922,0.35111019015312195,809.298583984375,2.561864137649536,1.0,0.07000000029802322,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3410,-16.108503341674805,26.89999771118164,-534.7999877929688,118.89832305908203,257.3900146484375,0.05000000074505806,1.0,25.73900032043457,144.0,3383.0,83.25492858886719,0.40651819109916687,833.897705078125,2.5410549640655518,1.0,0.07000000029802322,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0
3420,-11.636002540588379,26.89999771118164,-534.7999877929688,106.74652099609375,264.239990234375,0.03999999910593033,1.0,26.423999786376953,144.0,3393.0,69.38113403320312,0.33877506852149963,863.4158325195312,2.5116350650787354,1.0,0.07000000029802322,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3430,-5.9530029296875,26.89999771118164,-534.7999877929688,93.04154968261719,263.0199890136719,0.029999999329447746,1.0,26.302000045776367,144.0,3403.0,155.98117065429688,0.3808133900165558,889.6754150390625,2.4741365909576416,1.0,0.07000000029802322,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
